PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,New York,2022,9,X,1.05259,X,X,X,X,X,X,499,124,47407
States,North Carolina,2022,9,X,0.812893,X,X,X,X,X,X,686,139,84390
States,North Dakota,2022,9,X,3.00867,X,X,X,X,X,X,59,9,1961
States,Ohio,2022,9,X,1.98303,X,X,X,X,X,X,860,87,43368
States,Oklahoma,2022,9,X,3.85509,X,X,X,X,X,X,332,20,8612
States,Oregon,2022,9,X,0.802759,X,X,X,X,X,X,291,86,36250
States,Pennsylvania,2022,9,X,0.905336,X,X,X,X,X,X,559,99,61745
States,Rhode Island,2022,9,X,0.465975,X,X,X,X,X,X,53,25,11374
States,South Carolina,2022,9,X,1.37714,X,X,X,X,X,X,441,41,32023
States,South Dakota,2022,9,X,0.784456,X,X,X,X,X,X,65,31,8286
States,Tennessee,2022,9,X,1.65064,X,X,X,X,X,X,546,106,33078
States,Texas,2022,9,X,3.08609,X,X,X,X,X,X,1425,70,46175
States,Utah,2022,9,X,2.57861,X,X,X,X,X,X,465,47,18033
States,Vermont,2022,9,X,0.504414,X,X,X,X,X,X,28,14,5551
States,Virginia,2022,9,X,1.37822,X,X,X,X,X,X,1238,167,89826
States,Washington,2022,9,X,1.0391,X,X,X,X,X,X,329,70,31662
States,West Virginia,2022,9,X,1.27934,X,X,X,X,X,X,145,35,11334
States,Wisconsin,2022,9,X,0.84161,X,X,X,X,X,X,161,34,19130
States,Wyoming,2022,9,X,1.01647,X,X,X,X,X,X,29,12,2853
States,Commonwealth of the Northern Mariana Islands,2022,9,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,9,X,4.37728,X,X,X,X,X,X,84,6,1919
States,Virgin Islands,2022,9,X,1.98556,X,X,X,X,X,X,11,2,554
States,New York City,2022,9,X,1.16386,X,X,X,X,X,X,846,29,72689
States,Alabama,2022,10,X,1.49013,X,X,X,X,X,X,656,109,44023
States,Alaska,2022,10,X,0.424328,X,X,X,X,X,X,15,13,3535
States,Arizona,2022,10,X,1.38146,X,X,X,X,X,X,142,29,10279
States,Arkansas,2022,10,X,3.10909,X,X,X,X,X,X,507,55,16307
States,California,2022,10,X,1.09241,X,X,X,X,X,X,1291,158,118179
States,Colorado,2022,10,X,2.25792,X,X,X,X,X,X,929,82,41144
States,Connecticut,2022,10,X,1.09582,X,X,X,X,X,X,434,76,39605
States,Delaware,2022,10,X,0.59204,X,X,X,X,X,X,54,16,9121
States,District of Columbia,2022,10,X,3.14315,X,X,X,X,X,X,184,4,5854
States,Florida,2022,10,X,1.9104,X,X,X,X,X,X,4246,359,222257
States,Georgia,2022,10,X,1.57499,X,X,X,X,X,X,1125,105,71429
States,Hawaii,2022,10,X,0.54576,X,X,X,X,X,X,13,16,2382
States,Idaho,2022,10,X,2.73927,X,X,X,X,X,X,245,33,8944
States,Illinois,2022,10,X,1.65025,X,X,X,X,X,X,1186,185,71868
States,Indiana,2022,10,X,1.3114,X,X,X,X,X,X,637,107,48574
States,Iowa,2022,10,X,1.82587,X,X,X,X,X,X,82,16,4491
States,Kansas,2022,10,X,2.21793,X,X,X,X,X,X,195,19,8792
States,Kentucky,2022,10,X,1.4648,X,X,X,X,X,X,469,78,32018
States,Louisiana,2022,10,X,1.53429,X,X,X,X,X,X,583,91,37998
States,Maine,2022,10,X,0.627409,X,X,X,X,X,X,83,52,13229
States,Maryland,2022,10,X,1.09695,X,X,X,X,X,X,99,29,9025
States,Massachusetts,2022,10,X,1.01285,X,X,X,X,X,X,658,93,64965
States,Michigan,2022,10,X,0.888144,X,X,X,X,X,X,641,154,72173
States,Minnesota,2022,10,X,1.39005,X,X,X,X,X,X,450,75,32373
States,Mississippi,2022,10,X,3.03946,X,X,X,X,X,X,362,33,11910
States,Missouri,2022,10,X,1.33228,X,X,X,X,X,X,320,49,24019
States,Montana,2022,10,X,1.61569,X,X,X,X,X,X,103,30,6375
States,Nebraska,2022,10,X,2.73962,X,X,X,X,X,X,345,74,12593
States,Nevada,2022,10,X,1.4658,X,X,X,X,X,X,144,22,9824
States,New Hampshire,2022,10,X,0.306279,X,X,X,X,X,X,4,10,1306
States,New Jersey,2022,10,X,2.10081,X,X,X,X,X,X,556,33,26466
States,New Mexico,2022,10,X,2.63568,X,X,X,X,X,X,541,41,20526
States,New York,2022,10,X,1.50462,X,X,X,X,X,X,725,124,48185
States,North Carolina,2022,10,X,0.779782,X,X,X,X,X,X,660,139,84639
States,North Dakota,2022,10,X,1.98933,X,X,X,X,X,X,41,9,2061
States,Ohio,2022,10,X,2.21316,X,X,X,X,X,X,971,86,43874
States,Oklahoma,2022,10,X,3.38164,X,X,X,X,X,X,329,20,9729
States,Oregon,2022,10,X,1.0057,X,X,X,X,X,X,362,88,35995
States,Pennsylvania,2022,10,X,0.914976,X,X,X,X,X,X,547,100,59783
States,Rhode Island,2022,10,X,0.684988,X,X,X,X,X,X,83,26,12117
States,South Carolina,2022,10,X,1.23544,X,X,X,X,X,X,384,41,31082
States,South Dakota,2022,10,X,0.731083,X,X,X,X,X,X,60,31,8207
States,Tennessee,2022,10,X,1.55012,X,X,X,X,X,X,497,106,32062
States,Texas,2022,10,X,3.35177,X,X,X,X,X,X,1642,70,48989
States,Utah,2022,10,X,2.95561,X,X,X,X,X,X,518,47,17526
States,Vermont,2022,10,X,0.618789,X,X,X,X,X,X,33,14,5333
States,Virginia,2022,10,X,1.50776,X,X,X,X,X,X,1363,168,90399
States,Washington,2022,10,X,1.17356,X,X,X,X,X,X,389,70,33147
States,West Virginia,2022,10,X,1.99253,X,X,X,X,X,X,208,38,10439
States,Wisconsin,2022,10,X,0.98546,X,X,X,X,X,X,183,34,18570
States,Wyoming,2022,10,X,1.41817,X,X,X,X,X,X,37,12,2609
States,Commonwealth of the Northern Mariana Islands,2022,10,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,10,X,5.3907,X,X,X,X,X,X,109,6,2022
States,Virgin Islands,2022,10,X,0.473613,X,X,X,X,X,X,7,4,1478
States,New York City,2022,10,X,1.23311,X,X,X,X,X,X,918,28,74446
States,Alabama,2022,11,X,1.35817,X,X,X,X,X,X,606,108,44619
States,Alaska,2022,11,X,1.45195,X,X,X,X,X,X,55,13,3788
States,Arizona,2022,11,X,1.31081,X,X,X,X,X,X,135,29,10299
States,Arkansas,2022,11,X,3.05843,X,X,X,X,X,X,537,55,17558
States,California,2022,11,X,1.14065,X,X,X,X,X,X,1383,154,121247
States,Colorado,2022,11,X,2.61647,X,X,X,X,X,X,1126,82,43035
States,Connecticut,2022,11,X,1.17435,X,X,X,X,X,X,462,72,39341
States,Delaware,2022,11,X,0.889699,X,X,X,X,X,X,83,16,9329
States,District of Columbia,2022,11,X,3.01138,X,X,X,X,X,X,82,1,2723
States,Florida,2022,11,X,2.04673,X,X,X,X,X,X,4577,357,223625
States,Georgia,2022,11,X,1.65695,X,X,X,X,X,X,1208,105,72905
States,Hawaii,2022,11,X,0.668037,X,X,X,X,X,X,13,16,1946
States,Idaho,2022,11,X,2.85901,X,X,X,X,X,X,262,33,9164
States,Illinois,2022,11,X,1.89012,X,X,X,X,X,X,1405,184,74334
States,Indiana,2022,11,X,1.74038,X,X,X,X,X,X,905,108,52000
States,Iowa,2022,11,X,2.90268,X,X,X,X,X,X,102,15,3514
States,Kansas,2022,11,X,2.64959,X,X,X,X,X,X,240,18,9058
States,Kentucky,2022,11,X,1.42631,X,X,X,X,X,X,486,80,34074
States,Louisiana,2022,11,X,1.35716,X,X,X,X,X,X,515,91,37947
States,Maine,2022,11,X,0.819672,X,X,X,X,X,X,111,51,13542
States,Maryland,2022,11,X,1.10464,X,X,X,X,X,X,93,29,8419
States,Massachusetts,2022,11,X,1.20161,X,X,X,X,X,X,804,93,66910
States,Michigan,2022,11,X,1.17874,X,X,X,X,X,X,879,155,74571
States,Minnesota,2022,11,X,1.1712,X,X,X,X,X,X,452,75,38593
States,Mississippi,2022,11,X,2.99967,X,X,X,X,X,X,276,31,9201
States,Missouri,2022,11,X,1.39795,X,X,X,X,X,X,362,49,25895
States,Montana,2022,11,X,1.45714,X,X,X,X,X,X,94,30,6451
States,Nebraska,2022,11,X,2.53243,X,X,X,X,X,X,328,72,12952
States,Nevada,2022,11,X,1.86854,X,X,X,X,X,X,197,24,10543
States,New Hampshire,2022,11,X,0.38373,X,X,X,X,X,X,5,11,1303
States,New Jersey,2022,11,X,2.18406,X,X,X,X,X,X,571,33,26144
States,New Mexico,2022,11,X,3.15992,X,X,X,X,X,X,639,38,20222
States,New York,2022,11,X,1.83059,X,X,X,X,X,X,901,123,49219
States,North Carolina,2022,11,X,0.899509,X,X,X,X,X,X,780,138,86714
States,North Dakota,2022,11,X,1.49634,X,X,X,X,X,X,47,9,3141
States,Ohio,2022,11,X,2.74978,X,X,X,X,X,X,1165,85,42367
States,Oklahoma,2022,11,X,3.39139,X,X,X,X,X,X,662,22,19520
States,Oregon,2022,11,X,0.855671,X,X,X,X,X,X,309,78,36112
States,Pennsylvania,2022,11,X,0.962161,X,X,X,X,X,X,609,98,63295
States,Rhode Island,2022,11,X,0.916724,X,X,X,X,X,X,107,25,11672
States,South Carolina,2022,11,X,1.26812,X,X,X,X,X,X,413,41,32568
States,South Dakota,2022,11,X,0.936378,X,X,X,X,X,X,73,31,7796
States,Tennessee,2022,11,X,1.77998,X,X,X,X,X,X,576,106,32360
States,Texas,2022,11,X,3.22607,X,X,X,X,X,X,1576,71,48852
States,Utah,2022,11,X,3.00832,X,X,X,X,X,X,535,47,17784
States,Vermont,2022,11,X,0.598151,X,X,X,X,X,X,33,14,5517
States,Virginia,2022,11,X,1.57702,X,X,X,X,X,X,1495,169,94799
States,Washington,2022,11,X,1.26026,X,X,X,X,X,X,419,70,33247
States,West Virginia,2022,11,X,2.0537,X,X,X,X,X,X,244,38,11881
States,Wisconsin,2022,11,X,1.17721,X,X,X,X,X,X,224,34,19028
States,Wyoming,2022,11,X,1.74292,X,X,X,X,X,X,48,13,2754
States,Commonwealth of the Northern Mariana Islands,2022,11,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,11,X,5.91333,X,X,X,X,X,X,146,7,2469
States,Virgin Islands,2022,11,X,0.668449,X,X,X,X,X,X,10,4,1496
States,New York City,2022,11,X,1.45468,X,X,X,X,X,X,1124,25,77268
States,Alabama,2022,12,X,1.49064,X,X,X,X,X,X,644,107,43203
States,Alaska,2022,12,X,0.717112,X,X,X,X,X,X,29,13,4044
States,Arizona,2022,12,X,1.37463,X,X,X,X,X,X,154,29,11203
States,Arkansas,2022,12,X,2.26524,X,X,X,X,X,X,344,55,15186
States,California,2022,12,X,1.28732,X,X,X,X,X,X,1559,159,121104
States,Colorado,2022,12,X,2.8639,X,X,X,X,X,X,1199,82,41866
States,Connecticut,2022,12,X,1.19717,X,X,X,X,X,X,492,72,41097
States,Delaware,2022,12,X,1.13674,X,X,X,X,X,X,102,16,8973
States,District of Columbia,2022,12,X,3.31418,X,X,X,X,X,X,75,1,2263
States,Florida,2022,12,X,2.00757,X,X,X,X,X,X,4608,359,229531
States,Georgia,2022,12,X,1.76282,X,X,X,X,X,X,1317,104,74710
States,Hawaii,2022,12,X,0.777454,X,X,X,X,X,X,16,15,2058
States,Idaho,2022,12,X,2.14109,X,X,X,X,X,X,173,33,8080
States,Illinois,2022,12,X,2.0232,X,X,X,X,X,X,1498,182,74041
States,Indiana,2022,12,X,1.76664,X,X,X,X,X,X,769,107,43529
States,Iowa,2022,12,X,1.91218,X,X,X,X,X,X,81,15,4236
States,Kansas,2022,12,X,2.44681,X,X,X,X,X,X,230,17,9400
States,Kentucky,2022,12,X,1.61606,X,X,X,X,X,X,553,79,34219
States,Louisiana,2022,12,X,1.47595,X,X,X,X,X,X,583,91,39500
States,Maine,2022,12,X,1.47387,X,X,X,X,X,X,205,51,13909
States,Maryland,2022,12,X,1.16361,X,X,X,X,X,X,66,19,5672
States,Massachusetts,2022,12,X,1.54148,X,X,X,X,X,X,1069,93,69349
States,Michigan,2022,12,X,1.20062,X,X,X,X,X,X,903,155,75211
States,Minnesota,2022,12,X,1.23149,X,X,X,X,X,X,449,74,36460
States,Mississippi,2022,12,X,2.51389,X,X,X,X,X,X,294,33,11695
States,Missouri,2022,12,X,1.20244,X,X,X,X,X,X,304,49,25282
States,Montana,2022,12,X,1.51803,X,X,X,X,X,X,72,30,4743
States,Nebraska,2022,12,X,2.57334,X,X,X,X,X,X,350,72,13601
States,Nevada,2022,12,X,1.84492,X,X,X,X,X,X,202,24,10949
States,New Hampshire,2022,12,X,2.58162,X,X,X,X,X,X,34,9,1317
States,New Jersey,2022,12,X,2.34522,X,X,X,X,X,X,636,32,27119
States,New Mexico,2022,12,X,3.54688,X,X,X,X,X,X,743,40,20948
States,New York,2022,12,X,2.12105,X,X,X,X,X,X,1065,124,50211
States,North Carolina,2022,12,X,0.851207,X,X,X,X,X,X,760,138,89285
States,North Dakota,2022,12,X,1.79891,X,X,X,X,X,X,56,9,3113
States,Ohio,2022,12,X,2.55743,X,X,X,X,X,X,1121,88,43833
States,Oklahoma,2022,12,X,3.10639,X,X,X,X,X,X,313,24,10076
States,Oregon,2022,12,X,0.978422,X,X,X,X,X,X,370,87,37816
States,Pennsylvania,2022,12,X,1.06257,X,X,X,X,X,X,681,98,64090
States,Rhode Island,2022,12,X,0.995685,X,X,X,X,X,X,120,24,12052
States,South Carolina,2022,12,X,1.30822,X,X,X,X,X,X,425,40,32487
States,South Dakota,2022,12,X,0.61624,X,X,X,X,X,X,51,31,8276
States,Tennessee,2022,12,X,1.73342,X,X,X,X,X,X,586,105,33806
States,Texas,2022,12,X,3.02515,X,X,X,X,X,X,1547,71,51138
States,Utah,2022,12,X,3.35727,X,X,X,X,X,X,603,47,17961
States,Vermont,2022,12,X,0.73554,X,X,X,X,X,X,44,14,5982
States,Virginia,2022,12,X,1.5698,X,X,X,X,X,X,1488,169,94789
States,Washington,2022,12,X,1.61565,X,X,X,X,X,X,569,70,35218
States,West Virginia,2022,12,X,2.1399,X,X,X,X,X,X,305,38,14253
States,Wisconsin,2022,12,X,1.21025,X,X,X,X,X,X,239,34,19748
States,Wyoming,2022,12,X,1.38776,X,X,X,X,X,X,34,12,2450
States,Commonwealth of the Northern Mariana Islands,2022,12,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,12,X,6.65298,X,X,X,X,X,X,162,7,2435
States,Virgin Islands,2022,12,X,0.107181,X,X,X,X,X,X,1,3,933
States,New York City,2022,12,X,1.62524,X,X,X,X,X,X,1252,25,77035
States,Alabama,2022,13,X,1.28148,X,X,X,X,X,X,572,105,44636
States,Alaska,2022,13,X,0.670781,X,X,X,X,X,X,25,13,3727
States,Arizona,2022,13,X,1.19443,X,X,X,X,X,X,115,28,9628
States,Arkansas,2022,13,X,2.12912,X,X,X,X,X,X,341,54,16016
States,California,2022,13,X,1.28779,X,X,X,X,X,X,1556,159,120827
States,Colorado,2022,13,X,2.79925,X,X,X,X,X,X,1231,82,43976
States,Connecticut,2022,13,X,1.72178,X,X,X,X,X,X,717,72,41643
States,Delaware,2022,13,X,0.840034,X,X,X,X,X,X,70,16,8333
States,District of Columbia,2022,13,X,3.59924,X,X,X,X,X,X,208,4,5779
States,Florida,2022,13,X,2.13023,X,X,X,X,X,X,4936,359,231712
States,Georgia,2022,13,X,1.84521,X,X,X,X,X,X,1384,104,75005
States,Hawaii,2022,13,X,0.79929,X,X,X,X,X,X,18,15,2252
States,Idaho,2022,13,X,1.82443,X,X,X,X,X,X,154,33,8441
States,Illinois,2022,13,X,2.22626,X,X,X,X,X,X,1581,181,71016
States,Indiana,2022,13,X,1.49034,X,X,X,X,X,X,739,109,49586
States,Iowa,2022,13,X,1.93012,X,X,X,X,X,X,79,13,4093
States,Kansas,2022,13,X,1.98061,X,X,X,X,X,X,190,16,9593
States,Kentucky,2022,13,X,1.97762,X,X,X,X,X,X,668,79,33778
States,Louisiana,2022,13,X,1.33511,X,X,X,X,X,X,530,91,39697
States,Maine,2022,13,X,1.2935,X,X,X,X,X,X,181,51,13993
States,Maryland,2022,13,X,1.26873,X,X,X,X,X,X,83,22,6542
States,Massachusetts,2022,13,X,2.11857,X,X,X,X,X,X,1492,92,70425
States,Michigan,2022,13,X,1.29801,X,X,X,X,X,X,946,155,72881
States,Minnesota,2022,13,X,1.22997,X,X,X,X,X,X,456,74,37074
States,Mississippi,2022,13,X,3.46436,X,X,X,X,X,X,364,30,10507
States,Missouri,2022,13,X,1.34337,X,X,X,X,X,X,339,49,25235
States,Montana,2022,13,X,1.0855,X,X,X,X,X,X,65,30,5988
States,Nebraska,2022,13,X,2.88646,X,X,X,X,X,X,391,73,13546
States,Nevada,2022,13,X,1.89931,X,X,X,X,X,X,209,24,11004
States,New Hampshire,2022,13,X,2.98329,X,X,X,X,X,X,50,10,1676
States,New Jersey,2022,13,X,2.78777,X,X,X,X,X,X,721,32,25863
States,New Mexico,2022,13,X,3.67794,X,X,X,X,X,X,772,37,20990
States,New York,2022,13,X,2.70543,X,X,X,X,X,X,1339,124,49493
States,North Carolina,2022,13,X,0.948401,X,X,X,X,X,X,833,138,87832
States,North Dakota,2022,13,X,1.41076,X,X,X,X,X,X,43,9,3048
States,Ohio,2022,13,X,2.98019,X,X,X,X,X,X,1229,86,41239
States,Oklahoma,2022,13,X,2.86309,X,X,X,X,X,X,275,21,9605
States,Oregon,2022,13,X,0.938855,X,X,X,X,X,X,353,78,37599
States,Pennsylvania,2022,13,X,1.24891,X,X,X,X,X,X,790,98,63255
States,Rhode Island,2022,13,X,1.1293,X,X,X,X,X,X,138,25,12220
States,South Carolina,2022,13,X,1.44734,X,X,X,X,X,X,477,40,32957
States,South Dakota,2022,13,X,0.572495,X,X,X,X,X,X,46,29,8035
States,Tennessee,2022,13,X,1.79507,X,X,X,X,X,X,593,105,33035
States,Texas,2022,13,X,2.90498,X,X,X,X,X,X,1605,74,55250
States,Utah,2022,13,X,3.1813,X,X,X,X,X,X,581,47,18263
States,Vermont,2022,13,X,0.628117,X,X,X,X,X,X,34,13,5413
States,Virginia,2022,13,X,1.75693,X,X,X,X,X,X,1661,169,94540
States,Washington,2022,13,X,1.67483,X,X,X,X,X,X,585,70,34929
States,West Virginia,2022,13,X,2.06241,X,X,X,X,X,X,230,38,11152
States,Wisconsin,2022,13,X,1.08895,X,X,X,X,X,X,208,34,19101
States,Wyoming,2022,13,X,1.92998,X,X,X,X,X,X,43,11,2228
States,Commonwealth of the Northern Mariana Islands,2022,13,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,13,X,7.59245,X,X,X,X,X,X,193,6,2542
States,Virgin Islands,2022,13,X,0.0652742,X,X,X,X,X,X,1,4,1532
States,New York City,2022,13,X,1.89039,X,X,X,X,X,X,1457,29,77074
States,Alabama,2022,14,X,1.20118,X,X,X,X,X,X,541,104,45039
States,Alaska,2022,14,X,0.82666,X,X,X,X,X,X,32,13,3871
States,Arizona,2022,14,X,1.34667,X,X,X,X,X,X,140,30,10396
States,Arkansas,2022,14,X,1.85208,X,X,X,X,X,X,301,54,16252
States,California,2022,14,X,1.33353,X,X,X,X,X,X,1614,154,121032
States,Colorado,2022,14,X,3.14779,X,X,X,X,X,X,1394,82,44285
States,Connecticut,2022,14,X,1.76068,X,X,X,X,X,X,775,72,44017
States,Delaware,2022,14,X,1.14249,X,X,X,X,X,X,108,16,9453
States,District of Columbia,2022,14,X,3.84934,X,X,X,X,X,X,232,4,6027
States,Florida,2022,14,X,2.33556,X,X,X,X,X,X,5447,357,233220
States,Georgia,2022,14,X,1.74842,X,X,X,X,X,X,1264,104,72294
States,Hawaii,2022,14,X,1.12613,X,X,X,X,X,X,30,16,2664
States,Idaho,2022,14,X,1.51568,X,X,X,X,X,X,130,33,8577
States,Illinois,2022,14,X,2.23898,X,X,X,X,X,X,1654,181,73873
States,Indiana,2022,14,X,1.55692,X,X,X,X,X,X,806,109,51769
States,Iowa,2022,14,X,1.77839,X,X,X,X,X,X,78,14,4386
States,Kansas,2022,14,X,2.22412,X,X,X,X,X,X,208,16,9352
States,Kentucky,2022,14,X,1.91031,X,X,X,X,X,X,613,77,32089
States,Louisiana,2022,14,X,1.41949,X,X,X,X,X,X,576,91,40578
States,Maine,2022,14,X,1.7888,X,X,X,X,X,X,259,51,14479
States,Maryland,2022,14,X,1.8132,X,X,X,X,X,X,119,21,6563
States,Massachusetts,2022,14,X,2.8313,X,X,X,X,X,X,2044,92,72193
States,Michigan,2022,14,X,1.29724,X,X,X,X,X,X,967,154,74543
States,Minnesota,2022,14,X,1.3418,X,X,X,X,X,X,486,74,36220
States,Mississippi,2022,14,X,2.94196,X,X,X,X,X,X,331,32,11251
States,Missouri,2022,14,X,1.29379,X,X,X,X,X,X,332,49,25661
States,Montana,2022,14,X,1.13759,X,X,X,X,X,X,84,31,7384
States,Nebraska,2022,14,X,2.59087,X,X,X,X,X,X,350,72,13509
States,Nevada,2022,14,X,1.86451,X,X,X,X,X,X,191,23,10244
States,New Hampshire,2022,14,X,1.67046,X,X,X,X,X,X,22,10,1317
States,New Jersey,2022,14,X,3.08266,X,X,X,X,X,X,851,32,27606
States,New Mexico,2022,14,X,4.33318,X,X,X,X,X,X,952,40,21970
States,New York,2022,14,X,3.45247,X,X,X,X,X,X,1731,123,50138
States,North Carolina,2022,14,X,1.17409,X,X,X,X,X,X,1086,138,92497
States,North Dakota,2022,14,X,1.73234,X,X,X,X,X,X,51,9,2944
States,Ohio,2022,14,X,3.31897,X,X,X,X,X,X,1417,85,42694
States,Oklahoma,2022,14,X,3.1789,X,X,X,X,X,X,317,22,9972
States,Oregon,2022,14,X,0.880836,X,X,X,X,X,X,333,88,37805
States,Pennsylvania,2022,14,X,1.24545,X,X,X,X,X,X,811,97,65117
States,Rhode Island,2022,14,X,1.53351,X,X,X,X,X,X,200,26,13042
States,South Carolina,2022,14,X,1.81271,X,X,X,X,X,X,596,40,32879
States,South Dakota,2022,14,X,0.475668,X,X,X,X,X,X,39,30,8199
States,Tennessee,2022,14,X,1.92112,X,X,X,X,X,X,660,105,34355
States,Texas,2022,14,X,2.50129,X,X,X,X,X,X,1498,79,59889
States,Utah,2022,14,X,2.81057,X,X,X,X,X,X,488,47,17363
States,Vermont,2022,14,X,1.36054,X,X,X,X,X,X,82,14,6027
States,Virginia,2022,14,X,1.89597,X,X,X,X,X,X,1812,169,95571
States,Washington,2022,14,X,1.6,X,X,X,X,X,X,526,70,32875
States,West Virginia,2022,14,X,1.37722,X,X,X,X,X,X,141,34,10238
States,Wisconsin,2022,14,X,1.3429,X,X,X,X,X,X,275,34,20478
States,Wyoming,2022,14,X,1.13636,X,X,X,X,X,X,24,11,2112
States,Commonwealth of the Northern Mariana Islands,2022,14,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,14,X,8.59799,X,X,X,X,X,X,222,7,2582
States,Virgin Islands,2022,14,X,0.589391,X,X,X,X,X,X,9,4,1527
States,New York City,2022,14,X,2.32172,X,X,X,X,X,X,1833,28,78950
States,Alabama,2022,15,X,1.43505,X,X,X,X,X,X,646,108,45016
States,Alaska,2022,15,X,0.963291,X,X,X,X,X,X,37,13,3841
States,Arizona,2022,15,X,1.30399,X,X,X,X,X,X,141,29,10813
States,Arkansas,2022,15,X,1.82617,X,X,X,X,X,X,295,52,16154
States,California,2022,15,X,1.42514,X,X,X,X,X,X,1701,155,119357
States,Colorado,2022,15,X,3.37445,X,X,X,X,X,X,1510,82,44748
States,Connecticut,2022,15,X,1.99665,X,X,X,X,X,X,870,72,43573
States,Delaware,2022,15,X,1.22231,X,X,X,X,X,X,112,16,9163
States,District of Columbia,2022,15,X,4.19767,X,X,X,X,X,X,220,4,5241
States,Florida,2022,15,X,2.8948,X,X,X,X,X,X,6848,356,236562
States,Georgia,2022,15,X,1.75185,X,X,X,X,X,X,1335,105,76205
States,Hawaii,2022,15,X,0.644641,X,X,X,X,X,X,16,17,2482
States,Idaho,2022,15,X,1.32569,X,X,X,X,X,X,111,33,8373
States,Illinois,2022,15,X,2.44952,X,X,X,X,X,X,1799,181,73443
States,Indiana,2022,15,X,1.40331,X,X,X,X,X,X,727,109,51806
States,Iowa,2022,15,X,1.71838,X,X,X,X,X,X,72,13,4190
States,Kansas,2022,15,X,1.9757,X,X,X,X,X,X,187,16,9465
States,Kentucky,2022,15,X,1.59242,X,X,X,X,X,X,533,75,33471
States,Louisiana,2022,15,X,1.23791,X,X,X,X,X,X,490,91,39583
States,Maine,2022,15,X,1.91837,X,X,X,X,X,X,282,51,14700
States,Maryland,2022,15,X,1.64141,X,X,X,X,X,X,104,21,6336
States,Massachusetts,2022,15,X,3.43025,X,X,X,X,X,X,2493,90,72677
States,Michigan,2022,15,X,1.28967,X,X,X,X,X,X,951,151,73740
States,Minnesota,2022,15,X,1.30594,X,X,X,X,X,X,471,74,36066
States,Mississippi,2022,15,X,3.26115,X,X,X,X,X,X,381,33,11683
States,Missouri,2022,15,X,1.28564,X,X,X,X,X,X,326,49,25357
States,Montana,2022,15,X,1.09039,X,X,X,X,X,X,76,31,6970
States,Nebraska,2022,15,X,2.50976,X,X,X,X,X,X,328,72,13069
States,Nevada,2022,15,X,2.24008,X,X,X,X,X,X,237,24,10580
States,New Hampshire,2022,15,X,2.28097,X,X,X,X,X,X,44,11,1929
States,New Jersey,2022,15,X,3.34407,X,X,X,X,X,X,955,33,28558
States,New Mexico,2022,15,X,4.94719,X,X,X,X,X,X,1082,40,21871
States,New York,2022,15,X,2.97229,X,X,X,X,X,X,1548,121,52081
States,North Carolina,2022,15,X,1.23278,X,X,X,X,X,X,1142,138,92636
States,North Dakota,2022,15,X,1.39384,X,X,X,X,X,X,43,9,3085
States,Ohio,2022,15,X,3.10158,X,X,X,X,X,X,1312,86,42301
States,Oklahoma,2022,15,X,2.9877,X,X,X,X,X,X,578,20,19346
States,Oregon,2022,15,X,1.1685,X,X,X,X,X,X,440,88,37655
States,Pennsylvania,2022,15,X,1.25015,X,X,X,X,X,X,810,97,64792
States,Rhode Island,2022,15,X,1.54659,X,X,X,X,X,X,202,23,13061
States,South Carolina,2022,15,X,1.9805,X,X,X,X,X,X,646,41,32618
States,South Dakota,2022,15,X,0.698058,X,X,X,X,X,X,55,30,7879
States,Tennessee,2022,15,X,2.43538,X,X,X,X,X,X,832,105,34163
States,Texas,2022,15,X,2.41557,X,X,X,X,X,X,1394,78,57709
States,Utah,2022,15,X,2.66933,X,X,X,X,X,X,467,47,17495
States,Vermont,2022,15,X,1.31839,X,X,X,X,X,X,80,14,6068
States,Virginia,2022,15,X,2.00826,X,X,X,X,X,X,1954,169,97298
States,Washington,2022,15,X,1.66604,X,X,X,X,X,X,578,73,34693
States,West Virginia,2022,15,X,1.20922,X,X,X,X,X,X,116,33,9593
States,Wisconsin,2022,15,X,1.17606,X,X,X,X,X,X,237,34,20152
States,Wyoming,2022,15,X,0.839092,X,X,X,X,X,X,17,11,2026
States,Commonwealth of the Northern Mariana Islands,2022,15,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,15,X,11.6252,X,X,X,X,X,X,304,6,2615
States,Virgin Islands,2022,15,X,0.964067,X,X,X,X,X,X,11,4,1141
States,New York City,2022,15,X,2.43305,X,X,X,X,X,X,1837,26,75502
States,Alabama,2022,16,X,1.54888,X,X,X,X,X,X,707,108,45646
States,Alaska,2022,16,X,1.48515,X,X,X,X,X,X,60,13,4040
